"crash_unit_id","crash_record_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1254808","d2eb03c3a136d669ddfcfd6d056200e73307c6dde6dcab293e7957a7e56e09032f8ad724af25aea6db1be245f8f9775c5736ebbbfd99e238ba921b59b679bdb5","JE492929","2021-12-30T12:50:00.000","2","DRIVER",,"1191097",,"CHEVROLET","MALIBU","IL","2016","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254817","11b634d161679dc57190117dc4d4d0def4369e6671c5ebe48b46ec750dc9595944c79b729eefe0d689456033216710ec88a7be320cad123698fef5e4e3b71049","JE492941","2021-12-30T12:45:00.000","1","DRIVER","1","1191112",,"TOYOTA","CAMRY","IN","2019","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,"Y",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254818","11b634d161679dc57190117dc4d4d0def4369e6671c5ebe48b46ec750dc9595944c79b729eefe0d689456033216710ec88a7be320cad123698fef5e4e3b71049","JE492941","2021-12-30T12:45:00.000","2","DRIVER",,"1191113",,"NISSAN","MAXIMA","IL","2014","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254803","be58aa5759c4f3b8b49b19d2abdedeb7cac0e2596a0459e5d2e35bab796bfa065487b54da55a4d912ee71d863958f0ca1487953f80caad409d4b2890121e7919","JE492912","2021-12-30T12:30:00.000","1","DRIVER",,"1191095",,"FORD","F250","IL","2018","NONE","PICKUP","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254804","be58aa5759c4f3b8b49b19d2abdedeb7cac0e2596a0459e5d2e35bab796bfa065487b54da55a4d912ee71d863958f0ca1487953f80caad409d4b2890121e7919","JE492912","2021-12-30T12:30:00.000","2","DRIVER",,"1191098",,"TOYOTA","CAMRY","IL","2009","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255176","933f06d710f4fe0a51e896b1edd55ea10b3266f182a48b3e050825e80245ab1fdcf3125e995010d20ab418492a1defd00985de6a95a79a460276fae50cb4841d","JE492867","2021-12-30T12:15:00.000","1","DRIVER",,"1191447",,"NISSAN","SENTRA","IL","2013","UNKNOWN","PASSENGER","PERSONAL","S","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,,,,,,,,,,"Y",,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255177","933f06d710f4fe0a51e896b1edd55ea10b3266f182a48b3e050825e80245ab1fdcf3125e995010d20ab418492a1defd00985de6a95a79a460276fae50cb4841d","JE492867","2021-12-30T12:15:00.000","2","DRIVER",,"1191449",,"CHEVROLET","EQUINOX","IL","2020","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254776","99af7b56a5ef2067f543893f8fd14c3c8a900ce80b836aab7ae73793224d585738fa07a5b1212633ec051352923f7103124b5af7d0c17acb22770888ef5ad209","JE492873","2021-12-30T12:15:00.000","1","DRIVER",,"1191082",,"FORD","EXPLORER","IL","2000","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254777","99af7b56a5ef2067f543893f8fd14c3c8a900ce80b836aab7ae73793224d585738fa07a5b1212633ec051352923f7103124b5af7d0c17acb22770888ef5ad209","JE492873","2021-12-30T12:15:00.000","2","DRIVER",,"1191074",,"FORD","ESCAPE","IL","2017","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254863","f7a4c2ccfc68f10bc9bd3508c8c0021f1c9ef7c0ee9d58f6554d23a0d9bc481364dd1c557782fc3def2ce13d58e512f06c3d39c202fda4b48e28de4eef826d8d","JE492890","2021-12-30T12:15:00.000","1","DRIVER",,"1191154",,"CHEVROLET","EQUINOX","IL","2010","UNKNOWN","PASSENGER","PERSONAL","SW","UNKNOWN/NA","Y",,"1",,"streets and san","doty rd",,"Y","Y",,,,,,,,"Y","Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254822","ecc4d6bd73f72a069efe18a756edf786d527d305b3d42bdac5eac2fc46d3a7c695bac3d9739c4f43d1434fc3464d69cc7eba287f8f5b6189ceed3765d57ae947","JE492869","2021-12-30T12:02:00.000","1","DRIVER",,"1191121",,"FORD","FUSION","IL","2010","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"POLICE TOW","UNKNOWN",,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254823","ecc4d6bd73f72a069efe18a756edf786d527d305b3d42bdac5eac2fc46d3a7c695bac3d9739c4f43d1434fc3464d69cc7eba287f8f5b6189ceed3765d57ae947","JE492869","2021-12-30T12:02:00.000","2","DRIVER",,"1191125",,"KIA","FORTE","IL","2010","UNKNOWN","PASSENGER","PERSONAL","SE","TURNING LEFT","Y",,"1",,"PRIVATE","UNKNOWN",,,,,,,,"Y","Y",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254824","ecc4d6bd73f72a069efe18a756edf786d527d305b3d42bdac5eac2fc46d3a7c695bac3d9739c4f43d1434fc3464d69cc7eba287f8f5b6189ceed3765d57ae947","JE492869","2021-12-30T12:02:00.000","3","PARKED",,"1191129",,"BUICK","ENCORE","IL","2019","NONE","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254802","1b3c9f6897e3c0aa428a16e3bdc1c5ded551f5a5d0982d104b3737ef8ecefd03fadc77451562757c9771e8a59fc5abdd8f2c5eb0ecd31b8ddc16941eaf7f198c","JE492908","2021-12-30T12:00:00.000","1","DRIVER",,"1191111",,"BUICK","LACROSSE","IL","2016","NONE","PASSENGER","PERSONAL","N","TURNING RIGHT",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254811","49cf13d4e49a9b65e4adcfb54a4f0ebd2da40274152ae28f011a5b20e758334ef4e621e903387a7c230930d1113c876caafa464adc6667ef384983d9b65d64c6","JE492915","2021-12-30T12:00:00.000","1","DRIVER",,"1191110",,"HONDA","OTHER (EXPLAIN IN NARRATIVE)","IL","2019","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254812","49cf13d4e49a9b65e4adcfb54a4f0ebd2da40274152ae28f011a5b20e758334ef4e621e903387a7c230930d1113c876caafa464adc6667ef384983d9b65d64c6","JE492915","2021-12-30T12:00:00.000","2","PARKED",,"1191109",,"KIA","SOUL","IL","2018","UNKNOWN","PASSENGER","PERSONAL","W","PARKED IN TRAFFIC LANE",,,"0",,,,,,,,,,,"Y","Y",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254798","542a46a38427c4e8501817c28de1382641ce8a483ecbc4de7ae9e172c47c1d6819e34536005b9dc03e1c56ce1fd94d059eeee021ece0331491861e5723694a02","JE492881","2021-12-30T11:59:00.000","1","DRIVER",,"1191096",,"NISSAN","ALTIMA","IL","2017","UNKNOWN","PASSENGER","PERSONAL","W","STARTING IN TRAFFIC",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254799","542a46a38427c4e8501817c28de1382641ce8a483ecbc4de7ae9e172c47c1d6819e34536005b9dc03e1c56ce1fd94d059eeee021ece0331491861e5723694a02","JE492881","2021-12-30T11:59:00.000","2","DRIVER","1","1191102",,"BUICK","ENCLAVE","IL","2011","UNKNOWN","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,,,,,,,,,"Y","REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254819","dd33b461c4b41a1863bdadf620535de2e5fe77e8493355ceb094b2a8c44f0711163c501f1a584f7b2586238d7c43003a4b13ee4e4cb1a96233b1b670f2e55186","JE492957","2021-12-30T11:55:00.000","1","DRIVER",,"1191114",,"FORD","FUSION","IL","2010","NONE","PASSENGER","PERSONAL","E","OTHER",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254820","dd33b461c4b41a1863bdadf620535de2e5fe77e8493355ceb094b2a8c44f0711163c501f1a584f7b2586238d7c43003a4b13ee4e4cb1a96233b1b670f2e55186","JE492957","2021-12-30T11:55:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254821","dd33b461c4b41a1863bdadf620535de2e5fe77e8493355ceb094b2a8c44f0711163c501f1a584f7b2586238d7c43003a4b13ee4e4cb1a96233b1b670f2e55186","JE492957","2021-12-30T11:55:00.000","3","PARKED",,"1191117",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","E","PARKED",,,"0",,,,,,,,,,,"Y",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254800","ab714341c39cd5a2d8b11a6792d40476ee4d6c0a33552a250ae8d25e2cef5b605eb962b0a84b9cd041eae86c40c995a6f8efdb438711e2f2039762dea0d268fd","JE492825","2021-12-30T11:28:00.000","1","DRIVER","1","1191094",,"CHEVROLET","VAN","IL","2003","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","N","STRAIGHT AHEAD","Y",,"2",,"STREET AND SAN.","UNK",,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254801","ab714341c39cd5a2d8b11a6792d40476ee4d6c0a33552a250ae8d25e2cef5b605eb962b0a84b9cd041eae86c40c995a6f8efdb438711e2f2039762dea0d268fd","JE492825","2021-12-30T11:28:00.000","2","DRIVER","1","1191100",,"CADILLAC","OTHER (EXPLAIN IN NARRATIVE)","IL","2005","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"2",,"PRIVATE TOW",,,"Y",,,,,,,,,"Y","Y","Y",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254805","64912b5947be62ced685438626b318d77778340aaa9f553d5e685fbaaea53c55dba8751befbbb9d2c9ea73c35fd17a62f7d9a9cad776f1861a39c957fd48af97","JE492884","2021-12-30T11:26:00.000","1","DRIVER",,"1191099",,"NISSAN","QUEST","IL","2006","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254806","64912b5947be62ced685438626b318d77778340aaa9f553d5e685fbaaea53c55dba8751befbbb9d2c9ea73c35fd17a62f7d9a9cad776f1861a39c957fd48af97","JE492884","2021-12-30T11:26:00.000","2","DRIVER","2","1191107",,"NISSAN","KICKS","FL","2021","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"3",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254782","6801f5d8127a4ff41878e3c9b1745371673bd25b2237e478a47c6c13fbac0ea715d538fb390505574e134c5e9ae79e1eaa5f78727bdbd9d38da07ac283d56d4e","JE492877","2021-12-30T11:26:00.000","1","DRIVER",,"1191076",,"FORD","FUSION","IL","2008","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"private","private",,"Y",,,,,,,,,,"Y","Y",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254783","6801f5d8127a4ff41878e3c9b1745371673bd25b2237e478a47c6c13fbac0ea715d538fb390505574e134c5e9ae79e1eaa5f78727bdbd9d38da07ac283d56d4e","JE492877","2021-12-30T11:26:00.000","2","DRIVER",,"1191081",,"INFINITI","FX35","IL","2003","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254788","65768e068f2d4457be3bc559658be007232f610e2c68632d090ef399d4730f35278b2b10b7bc8a14c33a8219539b5b4c93ae211454697cd1aa01b599a70d84bf","JE492770","2021-12-30T11:19:00.000","1","DRIVER",,"1191083",,"UNKNOWN","ENGINE","IL",,"UNKNOWN","TRUCK - SINGLE UNIT","UNKNOWN/NA","UNKNOWN","OTHER",,,"1",,,,,"Y",,,,,"N",,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254789","65768e068f2d4457be3bc559658be007232f610e2c68632d090ef399d4730f35278b2b10b7bc8a14c33a8219539b5b4c93ae211454697cd1aa01b599a70d84bf","JE492770","2021-12-30T11:19:00.000","2","PARKED",,"1191090",,"INFINITI","G35","IL","2008","UNKNOWN","UNKNOWN/NA","PERSONAL","UNKNOWN","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254761","bbf56e2aa20dfde77b255a410dd5e96081bd29a0c783c68c429f492bc3655cab9d45b176cb3e72ee4b8ef178786031e70dc416f21c3261df59836023896307b1","JE492811","2021-12-30T11:14:00.000","1","DRIVER",,"1191056",,"AUDI","Q3","IL","2017","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254762","bbf56e2aa20dfde77b255a410dd5e96081bd29a0c783c68c429f492bc3655cab9d45b176cb3e72ee4b8ef178786031e70dc416f21c3261df59836023896307b1","JE492811","2021-12-30T11:14:00.000","2","DRIVER",,"1191062",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2018","UNKNOWN","PASSENGER","STATE OWNED","S","SLOW/STOP IN TRAFFIC","Y",,"1",,"CITY","UNKNOWN",,,,,,,,,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254833","3da4542436785edfd00b7f4116baa329dab8520775fedb63522ad113bb1b3a1e7d07b0205ab80a52aba018c7c7f5ceb89e08e270a9e24386b34fca4959e49e8b","JE492841","2021-12-30T11:10:00.000","1","DRIVER",,"1191548",,"TOYOTA","ECHO","IL","2002","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,"Y",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254834","3da4542436785edfd00b7f4116baa329dab8520775fedb63522ad113bb1b3a1e7d07b0205ab80a52aba018c7c7f5ceb89e08e270a9e24386b34fca4959e49e8b","JE492841","2021-12-30T11:10:00.000","3","PARKED","1","1191553",,"FORD","EXPEDITION","IL","2008","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","PARKED",,,"1",,,,"Y",,,,,,,,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1259462","3da4542436785edfd00b7f4116baa329dab8520775fedb63522ad113bb1b3a1e7d07b0205ab80a52aba018c7c7f5ceb89e08e270a9e24386b34fca4959e49e8b","JE492841","2021-12-30T11:10:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254839","bb773e5b4ee04356da3df1f35532757db4621ce40a79475ad5799ca4fdd6af79e092eb0861cd9422844d564fff7b0ec16c6ba694ee220349b17c6e573c949960","JE492477","2021-12-30T11:10:00.000","1","DRIVER",,"1191127",,"LEXUS","ES350","IL","2019","UNKNOWN","UNKNOWN/NA","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254764","0e43eaf2d991aa8b7dc5f41d95c80180da2ea675e2a48e74f8fb4becf94c9e5e6c0c4564962ce23264b074b67b22f9150fa10afdd678795941e6fc966e316ea8","JE492804","2021-12-30T11:05:00.000","2","DRIVER",,"1191066",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2022","NONE","VAN/MINI-VAN","OTHER","N","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254767","0e43eaf2d991aa8b7dc5f41d95c80180da2ea675e2a48e74f8fb4becf94c9e5e6c0c4564962ce23264b074b67b22f9150fa10afdd678795941e6fc966e316ea8","JE492804","2021-12-30T11:05:00.000","1","DRIVER",,"1191060",,"HYUNDAI","SONATA","IL","2015","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255178","0a1db044ae0e5391e2a3528fbc81a8a51c48089bba89f0198e825a6e69433fbe0aeba7e8feb3c94d1be5fea48601ce2492acd2ac6596eeb3984108d3951fe10d","JE492903","2021-12-30T11:00:00.000","1","DRIVER",,"1191450",,"HYUNDAI","SONATA","IL","2005","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","OTHER",,,"1",,,,,,,,,"Y","Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255179","0a1db044ae0e5391e2a3528fbc81a8a51c48089bba89f0198e825a6e69433fbe0aeba7e8feb3c94d1be5fea48601ce2492acd2ac6596eeb3984108d3951fe10d","JE492903","2021-12-30T11:00:00.000","2","DRIVER",,"1191451",,"NISSAN","SENTRA","IL","2018","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","OTHER",,,"1",,,,,,,,,"N","Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254858","887396ae19e3f342d73f512d76a5ad1e15070b4b27600a6fa7695f676ec1b6e97738d3f8e967a6f1ebc0f7be73b3e212b965165fe9d7565d77101f143be757c5","JE493060","2021-12-30T11:00:00.000","1","DRIVER",,"1191147",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254859","887396ae19e3f342d73f512d76a5ad1e15070b4b27600a6fa7695f676ec1b6e97738d3f8e967a6f1ebc0f7be73b3e212b965165fe9d7565d77101f143be757c5","JE493060","2021-12-30T11:00:00.000","2","PARKED",,"1191150",,"TOYOTA","CONSTRUCTION EQUIPMENT","IL","2017","UNKNOWN","PASSENGER","UNKNOWN/NA","NW","PARKED",,,"0",,,,,"Y",,,,,,,,,"Y","Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254754","ae3e8e45b39676a4d49831678225fecc02021286b097e2fe4d3b4c702eb57fa0d81de61d5c945182c7c467cfd5f6fa6db2291ac4e0ea489e6b217360dd01902b","JE492829","2021-12-30T11:00:00.000","1","DRIVER",,"1191046",,"NISSAN","VERSA","IL","2008","NONE","PASSENGER","PERSONAL","E","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254755","ae3e8e45b39676a4d49831678225fecc02021286b097e2fe4d3b4c702eb57fa0d81de61d5c945182c7c467cfd5f6fa6db2291ac4e0ea489e6b217360dd01902b","JE492829","2021-12-30T11:00:00.000","2","DRIVER",,"1191053",,"GENERAL MOTORS CORPORATION (GMC)","TERRAIN","IL","2016","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254768","2629b5d294d8a63fa404f41ca025afd832c36fdf1b654322fd1df0cbcdd1f10ccf3275ec776c69886dfed2169518964b7f011081753fe99a56ccb7092be7d29d","JE492817","2021-12-30T10:56:00.000","1","DRIVER",,"1191068",,"GENERAL MOTORS CORPORATION (GMC)","TERRAIN","IL","2012","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","TURNING LEFT","Y",,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254769","2629b5d294d8a63fa404f41ca025afd832c36fdf1b654322fd1df0cbcdd1f10ccf3275ec776c69886dfed2169518964b7f011081753fe99a56ccb7092be7d29d","JE492817","2021-12-30T10:56:00.000","2","DRIVER",,"1191078",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2013","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254770","2629b5d294d8a63fa404f41ca025afd832c36fdf1b654322fd1df0cbcdd1f10ccf3275ec776c69886dfed2169518964b7f011081753fe99a56ccb7092be7d29d","JE492817","2021-12-30T10:56:00.000","3","DRIVER",,"1191088",,"HONDA","CIVIC","NY","2011","NONE","PASSENGER","PERSONAL","N","TURNING LEFT","Y",,"1",,,,,,,,,,,,"Y","Y","Y","Y",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254780","0420398ed44c54180dc1c6a36131b0b64be67c1377511f74bb71f3bb9a3304868f1f3cd77d4a425681cd3a6977f318569eaeed6699092b0213903134030d0fb4","JE492863","2021-12-30T10:50:00.000","1","DRIVER",,"1191070",,"DODGE","RAM PROMASTER","IL",,"UNKNOWN","OTHER","OTHER","N","BACKING",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254781","0420398ed44c54180dc1c6a36131b0b64be67c1377511f74bb71f3bb9a3304868f1f3cd77d4a425681cd3a6977f318569eaeed6699092b0213903134030d0fb4","JE492863","2021-12-30T10:50:00.000","2","DRIVER",,"1191079",,"FORD","FUSION","IL","2020","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254809","a130bc502e1f0f2afeaa83e340a9f8f07b92c02dbdd549cf455a6292be2990d0e6ecda785ce864e9c6133d0b00855296e9052d983b6964f100ddc65d4473f8f7","JE492837","2021-12-30T10:50:00.000","1","DRIVER","1","1191106",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,,,"Y","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254810","a130bc502e1f0f2afeaa83e340a9f8f07b92c02dbdd549cf455a6292be2990d0e6ecda785ce864e9c6133d0b00855296e9052d983b6964f100ddc65d4473f8f7","JE492837","2021-12-30T10:50:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254772","cac9ccaba9539fd60579c601335c90a83a72ab9ab7705cd4198da582485c699bbdfe4a91f760b53b8989a1403c58b940329f2f3bc3bf28d29bd671a2a57212b1","JE492797","2021-12-30T10:45:00.000","1","DRIVER",,"1191067",,"DODGE","CHARGER","IL","2016","UNKNOWN","PASSENGER","PERSONAL","N","PASSING/OVERTAKING",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254773","cac9ccaba9539fd60579c601335c90a83a72ab9ab7705cd4198da582485c699bbdfe4a91f760b53b8989a1403c58b940329f2f3bc3bf28d29bd671a2a57212b1","JE492797","2021-12-30T10:45:00.000","2","DRIVER","1","1191075",,"JEEP","GRAND CHEROKEE","IL","2017","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"2",,"PRIVATE TOW","UNKNOWN",,,,,,,"Y","Y",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254882","2c5bd8a1823601cc3472ba242ea6143f2c407b50f9f30358cac7fc77eddf84cf0fb535ffc3f47f5eb26f4e4f694542299c60c9f0933cbedc29295a71ad21ba2a","JE493112","2021-12-30T10:35:00.000","1","DRIVER",,"1191165",,"BUICK","ENCLAVE","IL","2011","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
